id_y	pert_type_y	id_x	score	pert_iname_x	pert_iname_y	pert_type_x
PI3K-MTOR	trt_cp	CGS001-54815	97.0784	GATAD2A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K63068307	96.9967	ZSTK-474	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-A84045418	96.9671	calpeptin	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-1820	96.9541	ARID3A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K40175214	96.9146	torin-1	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-2787	96.8301	GNG5	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5091	96.7088	PC	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-993	96.6652	CDC25A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K89626439	96.5248	sirolimus	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-2065	96.5057	ERBB3	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K56343971	96.3983	vemurafenib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-6491	96.3562	STIL	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5562	96.2708	PRKAA1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5523	96.2616	PPP2R3A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-U44700465	96.244	HG-5-88-01	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-2861	96.2093	GPR37	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-6714	96.1358	SRC	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-1577	95.9719	CYP3A5	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K13646352	95.8554	midostaurin	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K58772419	95.8413	AZD-6482	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-3815	95.7966	KIT	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K26664453	95.7762	cytochalasin-b	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-U25771771	95.7388	WZ-4-145	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K12994359	95.7334	valdecoxib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-51466	95.7238	EVL	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K68174511	95.6034	torin-2	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-6721	95.37700000000001	SREBF2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-10023	95.3587	FRAT1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-23761	95.3286	PISD	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-8480	95.3107	RAE1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-3126	95.3067	HLA-DRB4	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K63425657	95.3043	BRD-K63425657	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-5723	95.234	PSPH	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K84937637	95.0211	sirolimus	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K23192422	94.9766	lestaurtinib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-5170	94.96600000000001	PDPK1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K68588778	94.92200000000001	BRD-K68588778	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K68488863	94.9188	ENMD-2076	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K51575138	94.898	TPCA-1	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-7389	94.8519	UROD	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5045	94.8313	FURIN	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-253260	94.6921	RICTOR	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K87947369	94.6863	tozasertib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-5997	94.6433	RGS2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-11164	94.64299999999999	NUDT5	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-11168	94.5618	PSIP1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-A66559694	94.5198	naltrexone	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-9784	94.4966	SNX17	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5245	94.4954	PHB	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K41859756	94.4291	NVP-AUY922	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-10475	94.4107	TRIM38	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K29733039	94.3787	deforolimus	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-148327	94.3526	CREB3L4	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5052	94.3501	PRDX1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K68191783	94.3114	ALW-II-38-3	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K05804044	94.2482	AZ-628	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-7803	94.23	PTP4A1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K88677950	94.2117	PD-198306	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-3608	94.1374	ILF2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-221895	94.0238	JAZF1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K51018020	94.015	VAMA-37	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K07762753	94.0103	aminopurvalanol-a	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K35531059	94.0	molsidomine	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K12502280	93.9896	TG-101348	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K46056750	93.9632	AZD-7762	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-2961	93.9479	GTF2E2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-171017	93.8239	ZNF384	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K18787491	93.7748	U-0126	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-5446	93.5383	PON3	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-3628	93.5341	INPP1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-A19500257	93.4787	geldanamycin	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-10914	93.4353	PAPOLA	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K53414658	93.3892	tivozanib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-8318	93.3395	CDC45	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-10730	93.33200000000001	YME1L1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5744	93.3274	PTHLH	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K13927029	93.3031	retinol	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-3480	93.245	IGF1R	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5286	93.2285	PIK3C2A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K73293050	93.2113	WZ-3146	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K49865102	93.1306	PD-0325901	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-8833	92.9824	GMPS	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K61480498	92.9749	epoxycholesterol	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K12906962	92.9734	dichlorobenzamil	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-7384	92.9437	UQCRC1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K65503129	92.8526	HSP90-inhibitor	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-6499	92.8426	SKIV2L	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5257	92.7903	PHKB	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5580	92.6376	PRKCD	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K59456551	92.5794	methotrexate	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K41895714	92.5121	AS-605240	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-1452	92.4387	CSNK1A1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-7855	92.3866	FZD5	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-3611	92.3591	ILK	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	ccsbBroad304_00998	92.3404	MEIS2	PI3K-MTOR	trt_oe
PI3K-MTOR	trt_cp	CGS001-6189	92.3243	RPS3A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-545	92.2785	ATR	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-222611	92.1881	GPR111	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-7490	92.1816	WT1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-23466	92.1764	CBX6	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K57080016	92.1432	selumetinib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-333929	92.0809	SNAI3	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-6009	92.0257	RHEB	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-57211	92.00399999999999	GPR126	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-6790	91.9896	AURKA	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-U68942961	91.9808	JW-7-24-1	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K09537769	91.9186	NU-7026	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-64326	91.8468	RFWD2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-2172	91.7916	FABP6	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-1314	91.7766	COPA	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-4077	91.7646	NBR1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-546	91.7636	ATRX	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-7570	91.7593	ZNF22	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-54555	91.7058	DDX49	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-U33728988	91.6775	QL-X-138	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K50836978	91.6604	purvalanol-a	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-670	91.5582	BPHL	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-27020	91.536	NPTN	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5594	91.5326	MAPK1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-7444	91.5193	VRK2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K09499853	91.5062	KU-0060648	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K08589866	91.4926	linsitinib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K69328504	91.4809	L-690488	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-A42649439	91.3817	triciribine	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-4609	91.3737	MYC	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K89097220	91.3564	BRD-K89097220	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-161725	91.3429	OTUD7A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-1399	91.2977	CRKL	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-9289	91.2797	GPR56	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-A48570745	91.1875	ivermectin	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	ccsbBroad304_00283	91.1346	CDKN2C	PI3K-MTOR	trt_oe
PI3K-MTOR	trt_cp	CGS001-2762	91.1343	GMDS	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-1499	91.1275	CTNNB1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-10237	91.0401	SLC35B1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-387	91.0325	RHOA	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K49328571	91.0271	dasatinib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-10153	90.941	CEBPZ	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K17953061	90.92	staurosporine	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-10892	90.8567	MALT1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-10682	90.8556	EBP	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-55107	90.8211	ANO1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-23435	90.7398	TARDBP	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-9831	90.7374	ZNF623	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K47983010	90.7279	BX-795	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-K41731458	90.7203	triclosan	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-1803	90.6624	DPP4	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-4245	90.5472	MGAT1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-8900	90.5111	CCNA1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-8527	90.4234	DGKD	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K68065987	90.3907	MK-2206	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-7994	90.383	KAT6A	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-3485	90.365	IGFBP2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K81473043	90.3535	tanespimycin	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-64710	90.2973	NUCKS1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-6548	90.2663	SLC9A1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K37991163	90.0915	paroxetine	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-9668	90.0677	ZNF432	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	ccsbBroad304_07466	90.0171	VGLL4	PI3K-MTOR	trt_oe
PI3K-MTOR	trt_cp	CGS001-8050	89.9476	PDHX	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-84873	89.84700000000001	GPR128	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-1123	89.6894	CHN1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5292	89.6445	PIM1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-347736	89.6336	NME9	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-23464	89.6186	GCAT	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-22887	89.6032	FOXJ3	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K89692698	89.5999	BRD-K89692698	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-U73238814	89.5558	QL-XI-92	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-8826	89.5525	IQGAP1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-3716	89.5343	JAK1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-7263	89.4573	TST	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-115650	89.4067	TNFRSF13C	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-U82589721	89.3855	HG-5-113-01	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-9276	89.32600000000001	COPB2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-79071	89.3206	ELOVL6	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-51382	89.2589	ATP6V1D	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-8324	89.2393	FZD7	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-488	89.2101	ATP2A2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-9123	89.1917	SLC16A3	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-4793	89.147	NFKBIB	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K04887706	89.0593	AKT-inhibitor-1-2	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-200879	89.0243	LIPH	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-U37049823	89.0036	HG-6-64-01	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-6697	89.0035	SPR	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K78431006	88.9919	crizotinib	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-91949	88.9648	COG7	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-91304	88.9098	C19ORF6	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-9958	88.8875	USP15	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-2643	88.7729	GCH1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-506	88.7519	ATP5B	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-23118	88.7264	TAB2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-1362	88.7027	CPD	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5295	88.682	PIK3R1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K46419649	88.5642	U0126	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-9541	88.5574	CIR1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-1432	88.5428	MAPK14	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-10460	88.5261	TACC3	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-4869	88.4611	NPM1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5747	88.4236	PTK2	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5478	88.411	PPIA	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-57448	88.3584	BIRC6	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K72451865	88.3324	BRD-K72451865	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-8576	88.3062	STK16	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-10250	88.2722	SRRM1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-139760	88.2706	GPR119	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K68336408	88.2117	tyrphostin-AG-1478	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	BRD-A23770159	88.2103	sirolimus	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-11343	88.1688	MGLL	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-5437	88.0911	POLR2H	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-26292	88.0685	MYCBP	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-54541	88.0351	DDIT4	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-6832	88.005	SUPV3L1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-285267	87.9245	ZNF619	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	CGS001-8315	87.9093	BRAP	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K94176593	87.8533	TWS-119	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-5894	87.8355	RAF1	PI3K-MTOR	trt_sh.cgs
PI3K-MTOR	trt_cp	BRD-K52850071	87.7743	JAK3-Inhibitor-II	PI3K-MTOR	trt_cp
PI3K-MTOR	trt_cp	CGS001-2919	87.7558	CXCL1	PI3K-MTOR	trt_sh.cgs
