id_y	pert_type_y	id_x	score	pert_iname_x	pert_iname_y	pert_type_x
MEK	trt_cp	CGS001-3628	92.93299999999999	INPP1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K69932463	92.8948	AZD-8055	MEK	trt_cp
MEK	trt_cp	BRD-U43867373	92.89399999999999	WH-4025	MEK	trt_cp
MEK	trt_cp	CGS001-10320	92.8597	IKZF1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K19540840	92.859	saracatinib	MEK	trt_cp
MEK	trt_cp	BRD-A76941896	92.7784	doxorubicin	MEK	trt_cp
MEK	trt_cp	CGS001-330	92.6912	BIRC3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-8848	92.5461	TSC22D1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-57117	92.5325	INTS12	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-3156	92.5065	HMGCR	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A94377914	92.3877	merck-ketone	MEK	trt_cp
MEK	trt_cp	CGS001-3560	92.3146	IL2RB	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K68588778	92.2558	BRD-K68588778	MEK	trt_cp
MEK	trt_cp	CGS001-3613	92.2168	IMPA2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K49294207	92.1721	BIBU-1361	MEK	trt_cp
MEK	trt_cp	CGS001-10450	92.1594	PPIE	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-213	92.1415	ALB	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K51575138	92.0613	TPCA-1	MEK	trt_cp
MEK	trt_cp	BRD-K81418486	92.0584	vorinostat	MEK	trt_cp
MEK	trt_cp	CGS001-7639	92.0381	ZNF85	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K56343971	91.9679	vemurafenib	MEK	trt_cp
MEK	trt_cp	BRD-U88459701	91.9414	atorvastatin	MEK	trt_cp
MEK	trt_cp	CGS001-56997	91.9066	ADCK3	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K99818283	91.8982	PIK-90	MEK	trt_cp
MEK	trt_cp	CGS001-54957	91.866	TXNL4B	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-8807	91.8018	IL18RAP	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-4486	91.7918	MST1R	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-3028	91.7876	HSD17B10	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7433	91.766	VIPR1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K92158425	91.6595	BRD-K92158425	MEK	trt_cp
MEK	trt_cp	CGS001-50808	91.6115	AK3	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K59369769	91.5811	tozasertib	MEK	trt_cp
MEK	trt_cp	CGS001-10845	91.5796	CLPX	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-836	91.5497	CASP3	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K82941592	91.5289	rosuvastatin	MEK	trt_cp
MEK	trt_cp	BRD-K75081836	91.5001	BRD-K75081836	MEK	trt_cp
MEK	trt_cp	BRD-A11678676	91.4809	wortmannin	MEK	trt_cp
MEK	trt_cp	BRD-K06543683	91.4576	bisindolylmaleimide-ix	MEK	trt_cp
MEK	trt_cp	CGS001-39	91.4449	ACAT2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-8192	91.3867	CLPP	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5580	91.3754	PRKCD	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K83794624	91.3733	pirarubicin	MEK	trt_cp
MEK	trt_cp	BRD-K65503129	91.3565	HSP90-inhibitor	MEK	trt_cp
MEK	trt_cp	CGS001-116832	91.3168	RPL39L	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-25	91.3149	ABL1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10084	91.309	PQBP1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-18	91.3069	ABAT	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-3066	91.1959	HDAC2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5997	91.1654	RGS2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10475	91.104	TRIM38	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K56957086	91.0629	dacinostat	MEK	trt_cp
MEK	trt_cp	CGS001-1810	91.0269	DR1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-1500	91.0161	CTNND1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K01896723	90.9991	BRD-K01896723	MEK	trt_cp
MEK	trt_cp	CGS001-23102	90.9797	TBC1D2B	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-84775	90.917	ZNF607	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-4793	90.9015	NFKBIB	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-2000	90.8473	ELF4	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10026	90.8161	PIGK	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-2222	90.8078	FDFT1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K06750613	90.7942	GSK-1059615	MEK	trt_cp
MEK	trt_cp	BRD-A39646320	90.7761	HC-toxin	MEK	trt_cp
MEK	trt_cp	CGS001-9451	90.7706	EIF2AK3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10468	90.7364	FST	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-151636	90.7282	DTX3L	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K87909389	90.7087	alvocidib	MEK	trt_cp
MEK	trt_cp	CGS001-2175	90.6846	FANCA	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-23483	90.6534	TGDS	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A70155556	90.6381	lovastatin	MEK	trt_cp
MEK	trt_cp	CGS001-5198	90.6237	PFAS	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7251	90.6038	TSG101	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-1725	90.5838	DHPS	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-9380	90.5444	GRHPR	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7697	90.5142	ZNF138	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-4089	90.5055	SMAD4	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K79222491	90.4148	BRD-K79222491	MEK	trt_cp
MEK	trt_cp	BRD-K01253243	90.4102	SB-590885	MEK	trt_cp
MEK	trt_cp	BRD-K90999434	90.4057	BRD-K90999434	MEK	trt_cp
MEK	trt_cp	CGS001-2615	90.3805	LRRC32	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A68009927	90.3508	daunorubicin	MEK	trt_cp
MEK	trt_cp	CGS001-6499	90.3098	SKIV2L	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10494	90.2288	STK25	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-11198	90.2135	SUPT16H	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K32330832	90.1949	VER-155008	MEK	trt_cp
MEK	trt_cp	CGS001-1363	90.1175	CPE	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-23274	90.095	CLEC16A	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K85493820	90.0807	KM-00927	MEK	trt_cp
MEK	trt_cp	CGS001-26762	90.0739	HAVCR1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-595	90.0492	CCND1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-8491	89.9973	MAP4K3	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K10846167	89.9471	BRD-K10846167	MEK	trt_cp
MEK	trt_cp	BRD-K36740062	89.9344	GSK-1070916	MEK	trt_cp
MEK	trt_cp	CGS001-2114	89.8866	ETS2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10914	89.8514	PAPOLA	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K00627859	89.7969	tubastatin-a	MEK	trt_cp
MEK	trt_cp	CGS001-8453	89.7934	CUL2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K17743697	89.7793	KB-R7943	MEK	trt_cp
MEK	trt_cp	CGS001-23118	89.6771	TAB2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-19	89.6308	ABCA1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5329	89.6198	PLAUR	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K40329609	89.6122	BRD-K40329609	MEK	trt_cp
MEK	trt_cp	BRD-K09416995	89.4334	lovastatin	MEK	trt_cp
MEK	trt_cp	BRD-A19500257	89.37700000000001	geldanamycin	MEK	trt_cp
MEK	trt_cp	BRD-K38615104	89.3707	A-443644	MEK	trt_cp
MEK	trt_cp	BRD-A79768653	89.3629	sirolimus	MEK	trt_cp
MEK	trt_cp	CGS001-2172	89.3546	FABP6	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-9063	89.3454	PIAS2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5253	89.3275	PHF2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A20697603	89.3211	thiostrepton	MEK	trt_cp
MEK	trt_cp	CGS001-6118	89.2975	RPA2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7247	89.2778	TSN	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K13810148	89.2549	givinostat	MEK	trt_cp
MEK	trt_cp	CGS001-27095	89.2204	TRAPPC3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-1019	89.1898	CDK4	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-8431	89.1768	NR0B2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-1956	89.1199	EGFR	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-4609	89.1076	MYC	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10247	89.0871	HRSP12	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-900	89.0125	CCNG1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7360	88.9935	UGP2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K94441233	88.9484	mevastatin	MEK	trt_cp
MEK	trt_cp	CGS001-51382	88.9185	ATP6V1D	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K87343924	88.9152	wortmannin	MEK	trt_cp
MEK	trt_cp	BRD-K74761218	88.8726	WT-171	MEK	trt_cp
MEK	trt_cp	BRD-K10995081	88.8649	perphenazine	MEK	trt_cp
MEK	trt_cp	CGS001-5591	88.8072	PRKDC	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10652	88.7997	YKT6	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-6491	88.75299999999999	STIL	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K97365803	88.7154	PI-828	MEK	trt_cp
MEK	trt_cp	BRD-K07762753	88.7073	aminopurvalanol-a	MEK	trt_cp
MEK	trt_cp	CGS001-2189	88.6988	FANCG	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5080	88.6749	PAX6	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K03829970	88.6113	BRD-K03829970	MEK	trt_cp
MEK	trt_cp	CGS001-8050	88.575	PDHX	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-1080	88.5259	CFTR	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-164668	88.4745	APOBEC3H	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A73909368	88.4622	dactinomycin	MEK	trt_cp
MEK	trt_cp	CGS001-2629	88.4026	GBA	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-1128	88.3662	CHRM1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-3373	88.3322	HYAL1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5927	88.3302	KDM5A	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K02130563	88.288	panobinostat	MEK	trt_cp
MEK	trt_cp	CGS001-4232	88.2716	MEST	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K68336408	88.2674	tyrphostin-AG-1478	MEK	trt_cp
MEK	trt_cp	CGS001-26086	88.26299999999999	GPSM1	MEK	trt_sh.cgs
MEK	trt_cp	ccsbBroad304_03864	88.2501	OVOL2	MEK	trt_oe
MEK	trt_cp	CGS001-79921	88.2159	TCEAL4	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K62965247	88.1897	tipifarnib-P2	MEK	trt_cp
MEK	trt_cp	BRD-A06352418	88.1462	terfenadine	MEK	trt_cp
MEK	trt_cp	CGS001-60468	88.1276	BACH2	MEK	trt_sh.cgs
MEK	trt_cp	ccsbBroad304_00085	88.0829	APRT	MEK	trt_oe
MEK	trt_cp	CGS001-9375	88.0667	TM9SF2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10691	88.0616	GMEB1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-6990	87.9959	DYNLT3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-9448	87.9444	MAP4K4	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A11702965	87.9209	chromomycin-a3	MEK	trt_cp
MEK	trt_cp	BRD-K43389675	87.8851	daunorubicin	MEK	trt_cp
MEK	trt_cp	CGS001-2885	87.8414	GRB2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-51274	87.8284	KLF3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5727	87.7885	PTCH1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K64606589	87.7386	apicidin	MEK	trt_cp
MEK	trt_cp	CGS001-3170	87.7269	FOXA2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-6776	87.6235	STAT5A	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-10254	87.6078	STAM2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5708	87.5616	PSMD2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7727	87.4919	ZNF174	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K08219523	87.471	5-nonyloxytryptamine	MEK	trt_cp
MEK	trt_cp	CGS001-302	87.4704	ANXA2	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-91949	87.4386	COG7	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K64890080	87.4335	BI-2536	MEK	trt_cp
MEK	trt_cp	BRD-K13049116	87.3887	BMS-754807	MEK	trt_cp
MEK	trt_cp	BRD-M64432851	87.3852	sunitinib	MEK	trt_cp
MEK	trt_cp	CGS001-2230	87.3777	FDX1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K26304855	87.3492	BRD-K26304855	MEK	trt_cp
MEK	trt_cp	CGS001-83737	87.2541	ITCH	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5498	87.2521	PPOX	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-11320	87.2467	MGAT4A	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-94239	87.21600000000001	H2AFV	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K70792160	87.1957	10-DEBC	MEK	trt_cp
MEK	trt_cp	BRD-A84481105	87.175	thioridazine	MEK	trt_cp
MEK	trt_cp	BRD-K74381836	87.0824	SA-1921456	MEK	trt_cp
MEK	trt_cp	CGS001-161	87.0726	AP2A2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A22032524	87.0237	amlodipine	MEK	trt_cp
MEK	trt_cp	BRD-K17953061	86.9868	staurosporine	MEK	trt_cp
MEK	trt_cp	BRD-K79930101	86.9722	GW-583340	MEK	trt_cp
MEK	trt_cp	BRD-A18497530	86.9315	5-iodotubercidin	MEK	trt_cp
MEK	trt_cp	CGS001-79073	86.9307	TMEM109	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-3119	86.9171	HLA-DQB1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-166647	86.8818	GPR125	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A13122391	86.8674	triptolide	MEK	trt_cp
MEK	trt_cp	CGS001-3108	86.8027	HLA-DMA	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K53780220	86.7975	BRD-K53780220	MEK	trt_cp
MEK	trt_cp	CGS001-8477	86.7867	GPR65	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7185	86.7808	TRAF1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K23165181	86.7727	BRD-K23165181	MEK	trt_cp
MEK	trt_cp	CGS001-5562	86.7523	PRKAA1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-26128	86.7268	KIAA1279	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A84045418	86.7222	calpeptin	MEK	trt_cp
MEK	trt_cp	CGS001-54659	86.6674	UGT1A3	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K11927976	86.6267	ER-27319	MEK	trt_cp
MEK	trt_cp	CGS001-6513	86.624	SLC2A1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-25799	86.6139	ZNF324	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A75409952	86.5638	wortmannin	MEK	trt_cp
MEK	trt_cp	CGS001-587	86.5497	BCAT2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-U00779237	86.5343	WZ-3105	MEK	trt_cp
MEK	trt_cp	BRD-K13390322	86.5315	AT-7519	MEK	trt_cp
MEK	trt_cp	BRD-K50387473	86.5257	XMD-892	MEK	trt_cp
MEK	trt_cp	BRD-K14618467	86.4843	IKK-16	MEK	trt_cp
MEK	trt_cp	CGS001-10972	86.4597	TMED10	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-29968	86.4098	PSAT1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-U51951544	86.3974	ZG-10	MEK	trt_cp
MEK	trt_cp	BRD-K00337317	86.3912	NU-7441	MEK	trt_cp
MEK	trt_cp	CGS001-54386	86.3311	TERF2IP	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-7867	86.1941	MAPKAPK3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-6286	86.1749	S100P	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5523	86.1607	PPP2R3A	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-11168	86.15299999999999	PSIP1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-6790	86.1343	AURKA	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K79090631	86.0249	CGP-60474	MEK	trt_cp
MEK	trt_cp	CGS001-201799	85.8337	TMEM154	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K74733595	85.8271	APHA-compound-8	MEK	trt_cp
MEK	trt_cp	CGS001-58495	85.7723	OVOL2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K51350053	85.7573	toremifene	MEK	trt_cp
MEK	trt_cp	CGS001-4968	85.7173	OGG1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K92981876	85.6914	BRD-K92981876	MEK	trt_cp
MEK	trt_cp	BRD-K15791587	85.6792	L-733060	MEK	trt_cp
MEK	trt_cp	CGS001-63929	85.5975	XPNPEP3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-578	85.5971	BAK1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-1024	85.5587	CDK8	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K85853281	85.4975	BRD-K85853281	MEK	trt_cp
MEK	trt_cp	BRD-M16762496	85.495	PIK-75	MEK	trt_cp
MEK	trt_cp	BRD-K81814927	85.4609	BRD-K81814927	MEK	trt_cp
MEK	trt_cp	BRD-K00954209	85.4607	BRD-K00954209	MEK	trt_cp
MEK	trt_cp	CGS001-3622	85.3776	ING2	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K46441700	85.3755	GR-55562	MEK	trt_cp
MEK	trt_cp	CGS001-3280	85.3354	HES1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K48735772	85.3217	PD-158780	MEK	trt_cp
MEK	trt_cp	BRD-K53423944	85.2773	BRD-K53423944	MEK	trt_cp
MEK	trt_cp	CGS001-9886	85.2316	RHOBTB1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-4067	85.2087	LYN	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-5829	85.1795	PXN	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-79145	85.09899999999999	CHCHD7	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-9531	85.0876	BAG3	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-51203	85.001	NUSAP1	MEK	trt_sh.cgs
MEK	trt_cp	BRD-A68061604	84.9875	BRD-A68061604	MEK	trt_cp
MEK	trt_cp	CGS001-2131	84.9727	EXT1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-9491	84.9596	PSMF1	MEK	trt_sh.cgs
MEK	trt_cp	CGS001-2810	84.9541	SFN	MEK	trt_sh.cgs
MEK	trt_cp	BRD-K52522949	84.9398	NCH-51	MEK	trt_cp
MEK	trt_cp	CGS001-7855	84.8512	FZD5	MEK	trt_sh.cgs
