id_y	pert_type_y	id_x	score	pert_iname_x	pert_iname_y	pert_type_x
glucocorticoid	trt_cp	CGS001-115	91.5911	ADCY9	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-2230	91.5366	FDX1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-7071	91.5141	KLF10	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-A28105619	91.5117	cucurbitacin-i	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-275	91.4999	AMT	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-89910	91.3157	UBE3B	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K87947369	91.2612	tozasertib	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-55793	91.1729	FAM63A	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-7465	91.1561	WEE1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-54658	91.1288	UGT1A1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K36740062	91.0675	GSK-1070916	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K83972459	91.0658	JWE-035	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K81709173	91.0191	halcinonide	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K00313977	90.865	BRD-K00313977	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-9140	90.8373	ATG12	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-26137	90.8354	ZBTB20	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-5053	90.8099	PAH	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-84636	90.7583	GPR174	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-93185	90.721	IGSF8	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-23581	90.6695	CASP14	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K61691971	90.5973	avrainvillamide-analog-1	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-A47829399	90.5462	artesunate	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-54600	90.5205	UGT1A9	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-A07000685	90.5102	hydrocortisone	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K18518344	90.5082	digitoxigenin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-4302	90.4739	MLLT6	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-182	90.465	JAG1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K25079130	90.3708	avrainvillamide-analog-4	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-3046	90.3682	HBE1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K76264608	90.3479	BRD-K76264608	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-85027	90.3212	C5ORF62	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-1244	90.0676	ABCC2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-3148	90.0117	HMGB2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K27665173	-90.0188	D-64406	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-7010	-90.0332	TEK	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-A10070317	-90.0708	propranolol	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K72462751	-90.0771	BRD-K72462751	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-23321	-90.0813	TRIM2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-4801	-90.0955	NFYB	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K19227686	-90.2696	phenolphthalein	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K81647657	-90.3242	BRD-K81647657	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-5310	-90.3434	PKD1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-1385	-90.356	CREB1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K71726959	-90.3748	BRD-K71726959	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-115201	-90.4282	ATG4A	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-29083	-90.4354	GTPBP8	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-56033	-90.5922	BARX1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-U01690642	-90.6003	acetyl-geranyl-cysteine	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-11004	-90.6194	KIF2C	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K51318897	-90.6339	fenbendazole	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-3611	-90.8251	ILK	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K16664969	-90.84	GTP-14564	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-9915	-90.9637	ARNT2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-10096	-91.0082	ACTR3	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-A79465854	-91.0088	auranofin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-A55913614	-91.1047	primaquine	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K37798499	-91.1163	etoposide	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-1738	-91.2327	DLD	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-22934	-91.2406	RPIA	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-A23770159	-91.2887	sirolimus	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-6097	-91.4001	RORC	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K67578145	-91.4068	GDC-0879	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K19796430	-91.4265	erismodegib	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K00007652	-91.4508	BRD-K00007652	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-A54927599	-91.4661	KF-38789	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K17497770	-91.4905	butein	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K92991072	-91.5049	PAC-1	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K74148702	-91.5109	curcumin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-7520	-91.5113	XRCC5	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K33583600	-91.5255	isoliquiritigenin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-A39052811	-91.5618	mosapride	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-3598	-91.5652	IL13RA2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K93658967	-91.6137	aloisine	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-2997	-91.6416	GYS1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K59184148	-91.8196	SB-216763	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-A71390734	-91.977	idarubicin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-87	-92.0134	ACTN1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-29916	-92.0227	SNX11	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K31843556	-92.0476	T-0070907	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-A89337244	-92.1115	PD-102807	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-2280	-92.233	FKBP1A	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-A06352508	-92.2339	SB-218078	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-7182	-92.2865	NR2C2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-2523	-92.3725	FUT1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K78056905	-92.5009	BRD-K78056905	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-5159	-92.5516	PDGFRB	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-5511	-92.6675	PPP1R8	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-4688	-92.7338	NCF2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K62965247	-92.7759	tipifarnib-P2	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K60219430	-92.8076	serdemetan	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K37312348	-92.8258	kenpaullone	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-8028	-92.8944	MLLT10	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-890	-92.9036	CCNA2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-4638	-92.9277	MYLK	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-28985	-92.9282	MCTS1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-6895	-92.9558	TARBP2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K33818169	-93.1356	GW-3965	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-23119	-93.1596	HIC2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K91623615	-93.2936	ABT-751	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K19554809	-93.3931	MK-212	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-253260	-93.4612	RICTOR	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K01493881	-93.5341	apigenin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-1948	-93.5943	EFNB2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-9989	-93.7255	PPP4R1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K05562558	-93.7486	BRD-K05562558	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K55191674	-93.7677	benzylpenicillin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-9097	-93.9094	USP14	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-90649	-93.9824	ZNF486	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-8895	-94.1308	CPNE3	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-1453	-94.1372	CSNK1D	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K83837640	-94.2591	JNJ-26854165	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K07691486	-94.3341	roscovitine	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-51170	-94.4851	HSD17B11	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-2776	-94.5663	GNAQ	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K83336168	-94.7091	MD-040	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-23223	-94.7717	RRP12	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-9475	-94.7796	ROCK2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-22828	-94.8998	SCAF8	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-1182	-95.0201	CLCN3	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-23012	-95.0461	STK38L	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-8535	-95.0499	CBX4	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K76938712	-95.1056	BRD-K76938712	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K42687792	-95.1297	BRD-K42687792	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K92301463	-95.2152	16,16-dimethylprostaglandin-e2	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K71799778	-95.2559	BML-259	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-3479	-95.4045	IGF1	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-8462	-95.6242	KLF11	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-A85860691	-95.8226	chaetocin	glucocorticoid	trt_cp
glucocorticoid	trt_cp	BRD-K29733039	-96.2319	deforolimus	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-94103	-96.3411	ORMDL3	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-26292	-96.687	MYCBP	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K42489623	-96.7097	BRD-K42489623	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-217	-96.7537	ALDH2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-3717	-96.7622	JAK2	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K32330832	-97.0115	VER-155008	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-51172	-97.6545	NAGPA	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-170591	-97.9578	S100Z	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-1803	-98.133	DPP4	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	BRD-K08845546	-98.2312	tacrolimus	glucocorticoid	trt_cp
glucocorticoid	trt_cp	CGS001-478	-98.9065	ATP1A3	glucocorticoid	trt_sh.cgs
glucocorticoid	trt_cp	CGS001-5018	-99.244	OXA1L	glucocorticoid	trt_sh.cgs
HMGCR	trt_cp	BRD-A70155556	99.8138	lovastatin	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K57080016	99.6888	selumetinib	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-5295	99.6643	PIK3R1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-4436	99.3887	MSH2	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K85606544	99.3733	neratinib	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K34581968	99.2157	BMS-536924	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K13049116	99.1764	BMS-754807	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-10628	99.0286	TXNIP	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-A81772229	98.9547	simvastatin	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K08219523	98.8308	5-nonyloxytryptamine	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K73293050	98.7588	WZ-3146	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-23483	98.6631	TGDS	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K94441233	98.6567	mevastatin	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-22828	98.6533	SCAF8	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-A19633847	98.5896	perhexiline	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K94390040	98.5413	BRD-K94390040	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K66175015	98.437	afatinib	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K05653692	98.416	DL-PDMP	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-673	98.3383	BRAF	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K46056750	98.1018	AZD-7762	HMGCR	trt_cp
HMGCR	trt_cp	BRD-A18763547	98.0182	BAX-channel-blocker	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-2115	98.0064	ETV1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K03618428	97.9488	PP-110	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K69328504	97.8867	L-690488	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K20285085	97.8587	fostamatinib	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K68588778	97.8241	BRD-K68588778	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K53414658	97.7664	tivozanib	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K12906962	97.7521	dichlorobenzamil	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K10882151	97.5895	BO2-inhibits-RAD51	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-2172	97.4899	FABP6	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K99964838	97.4491	bosutinib	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K90999434	97.4312	BRD-K90999434	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K49294207	97.4087	BIBU-1361	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K87947369	97.3647	tozasertib	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-9451	97.2901	EIF2AK3	HMGCR	trt_sh.cgs
