id_y	pert_type_y	id_x	score	pert_iname_x	pert_iname_y	pert_type_x
HMGCR	trt_cp	CGS001-10513	91.9439	APPBP2	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-59348	91.8829	ZNF350	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-6443	91.8529	SGCB	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-356	91.8415	FASLG	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K61662457	91.8204	CAY-10594	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K77008974	91.6711	WYE-354	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-805	91.6313	CALM2	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-8324	91.6199	FZD7	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10379	91.6168	IRF9	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K77286328	91.5727	reversine	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-6390	91.5677	SDHB	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-4794	91.5665	NFKBIE	HMGCR	trt_sh.cgs
HMGCR	trt_cp	ccsbBroad304_06131	91.5282	DUSP6	HMGCR	trt_oe
HMGCR	trt_cp	BRD-K92981876	91.4866	BRD-K92981876	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K68065987	91.4283	MK-2206	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-4609	91.4096	MYC	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-253260	91.4083	RICTOR	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K94176593	91.3918	TWS-119	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-5437	91.3608	POLR2H	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-3098	91.3139	HK1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-3157	91.3082	HMGCS1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-3998	91.2875	LMAN1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	ccsbBroad304_03732	91.2491	NPDC1	HMGCR	trt_oe
HMGCR	trt_cp	CGS001-4594	91.1371	MUT	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-51203	91.1073	NUSAP1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K04210847	91.1047	tamoxifen	HMGCR	trt_cp
HMGCR	trt_cp	BRD-A18579359	91.0607	wiskostatin	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K26664453	91.0363	cytochalasin-b	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-3635	90.9964	INPP5D	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-7874	90.9909	USP7	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-23075	90.9902	SWAP70	HMGCR	trt_sh.cgs
HMGCR	trt_cp	ccsbBroad304_06021	90.9738	KLF6	HMGCR	trt_oe
HMGCR	trt_cp	CGS001-63027	90.9643	SLC22A23	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-8505	90.9323	PARG	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-U73238814	90.9311	QL-XI-92	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-10813	90.9128	UTP14A	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-4352	90.8545	MPL	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10892	90.8423	MALT1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-2266	90.8361	FGG	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-7247	90.8111	TSN	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-116512	90.7348	MRGPRD	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-3383	90.726	ICAM1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-9453	90.6654	GGPS1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-5291	90.6174	PIK3CB	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-7251	90.61	TSG101	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10190	90.5956	TXNDC9	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K65503129	90.5681	HSP90-inhibitor	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-79143	90.5509	MBOAT7	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-7181	90.4818	NR2C1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-5245	90.3177	PHB	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10559	90.3144	SLC35A1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K93754473	90.2731	tamoxifen	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K29950728	90.2448	clomifene	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-7105	90.2393	TSPAN6	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-55486	90.2345	PARL	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-169270	90.18700000000001	ZNF596	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-22933	90.1709	SIRT2	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-2203	90.1093	FBP1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-1453	90.1023	CSNK1D	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-A52660433	90.0886	tetrindole	HMGCR	trt_cp
HMGCR	trt_cp	BRD-A06352418	90.074	terfenadine	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-11320	90.0294	MGAT4A	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-56993	89.9757	TOMM22	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-874	89.969	CBR3	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-3735	89.9149	KARS	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-54659	89.9095	UGT1A3	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K17896185	89.9027	FIT	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-2987	89.8854	GUK1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-23223	89.7662	RRP12	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10247	89.7302	HRSP12	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-A71390734	89.7297	idarubicin	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K68174511	89.7078	torin-2	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-6772	89.70200000000001	STAT1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-9559	89.6807	VPS26A	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-7013	89.676	TERF1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-6464	89.6758	SHC1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K93480852	89.6601	KN-93	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-11143	89.5897	KAT7	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-622	89.5617	BDH1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-5526	89.5529	PPP2R5B	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-5571	89.5196	PRKAG1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-657	89.5186	BMPR1A	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-116519	89.4791	APOA5	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K78373679	89.4407	RO-3306	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-10954	89.4383	PDIA5	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-3673	89.4098	ITGA2	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K13646352	89.4051	midostaurin	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-23365	89.3468	ARHGEF12	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-81539	89.3338	SLC38A1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K01868942	89.3321	RS-23597-190	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-8634	89.2943	RTCD1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-6856	89.2632	SYPL1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-6446	89.2431	SGK1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-57521	89.2405	RPTOR	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K64052750	89.2267	gefitinib	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K94832621	89.1304	Y-134	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-26001	89.12700000000001	RNF167	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K15050703	89.0903	BRD-K15050703	HMGCR	trt_cp
HMGCR	trt_cp	ccsbBroad304_01579	89.0215	SOX2	HMGCR	trt_oe
HMGCR	trt_cp	CGS001-51380	89.0017	CSAD	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K12502280	88.9927	TG-101348	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-1848	88.8966	DUSP6	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K69840642	88.8638	ISOX	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K50836978	88.8417	purvalanol-a	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-7803	88.7751	PTP4A1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-378	88.7282	ARF4	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10023	88.7108	FRAT1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-58478	88.6783	ENOPH1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-5538	88.6384	PPT1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-7185	88.5293	TRAF1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-128368	88.5115	OR10Z1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-206358	88.4573	SLC36A1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K06980535	88.4547	promazine	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K92428232	88.375	GSK-461364	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K00627859	88.3502	tubastatin-a	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-9258	88.3185	MFHAS1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-2188	88.2771	FANCF	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-399694	88.2649	SHC4	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-23761	88.2329	PISD	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-170591	88.1907	S100Z	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K19724398	88.1891	BRD-K19724398	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-27125	88.1684	AFF4	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10253	88.1431	SPRY2	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-5660	88.1354	PSAP	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-A94377914	88.12200000000001	merck-ketone	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K40645748	88.087	mefloquine	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K09499853	88.0415	KU-0060648	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-63929	88.0168	XPNPEP3	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-1543	87.9982	CYP1A1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-51222	87.9894	ZNF219	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K49865102	87.9529	PD-0325901	HMGCR	trt_cp
HMGCR	trt_cp	BRD-K03829970	87.9232	BRD-K03829970	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-9124	87.9161	PDLIM1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-10664	87.9078	CTCF	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-9929	87.8858	JOSD1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-406	87.8481	ARNTL	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-4047	87.8023	LSS	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-3676	87.7965	ITGA4	HMGCR	trt_sh.cgs
HMGCR	trt_cp	CGS001-8942	87.7757	KYNU	HMGCR	trt_sh.cgs
HMGCR	trt_cp	ccsbBroad304_00578	87.7107	FLI1	HMGCR	trt_oe
HMGCR	trt_cp	CGS001-4299	87.7074	AFF1	HMGCR	trt_sh.cgs
HMGCR	trt_cp	BRD-K28470988	87.6977	L-690330	HMGCR	trt_cp
HMGCR	trt_cp	CGS001-2034	87.689	EPAS1	HMGCR	trt_sh.cgs
